Time_submitted,text,rating,Total_thumbsup,Reply,sentiment,text_length,word_count,text_clean
2022-06-26 18:34:40,"I have the paid version of Spotify, and along with the YouTube-Pro app it's become one of my most used apps! For anyone still buying albums/singles on CD, give Spotify a try and you'll soon realise this is the way forward in 2022. If the ads annoy you, get the ""pro"" version, it's worth EVERY penny. For the cost of a SINGLE ALBUM each month, instead of just one album you get almost EVERY album ever made! Seriously, give the paid version a try! Without ads it's so much better! 10/10",5,2,,1,485,91,pay version spotify youtubepro app app buy albumssingle cd spotify try ll soon realise way forward 2022 ad annoy pro version worth penny cost single album month instead album album seriously pay version try ad well 1010
2022-06-14 22:21:36,I enjoy the wide variety of music & podcasts that Spotify offers. There's truly something for everyone!,5,0,,1,103,17,enjoy wide variety music podcast spotify offer truly
2022-06-15 05:44:44,"Premium member. Apps awesome until you want to use it offline/download function. I work away, go camping and offshore on my boat frequently. Currently doing 2 weeks away with no music for gym etc. Well done Spotify, you've earnt your 1 star. This has always happened, deleted and reinstalled and on multiple phones bla bla bla and FIX THE SHUFFLE BUTTON IT DOESNT ACTUALLY SHUFFLE. SO DUMB! I'm not mad just disappointed.",1,0,,0,421,72,premium member app awesome want use offlinedownload function work away camping offshore boat frequently currently week away music gym etc spotify ve earnt star happen delete reinstall multiple phone bla bla bla fix shuffle button not actually shuffle dumb mad disappointed
2022-06-25 07:18:24,"Some issues with playing some songs here and there but overall, a great app. I've discovered so much good music to my taste in this app and I've been using it for almost 2 years now. It has helped me through so much bad times. The podcasts are also to my liking. I especially like ""Teenager Therapy"", they talk about feelings and things others are confused about. They simply explain it. Thank you so much Spotify.",5,5,,1,414,76,issue play song overall great app ve discover good music taste app ve year help bad time podcast liking especially like teenager therapy talk feeling thing confuse simply explain thank spotify
2022-07-03 14:53:41,Great music lists,5,0,,1,17,3,great music list
2022-06-24 12:28:11,Good selection but has a recent tendency to be glitchy.,4,0,,1,55,10,good selection recent tendency glitchy
2022-06-07 03:59:01,"Really good app, sometimes freezes and you have to close it but that doesn't bother me too much. Would be nice if it didn't do that tho",4,0,,1,135,27,good app freeze close not bother nice not tho
2022-07-03 04:24:50,i just love spotify:),5,0,,1,21,4,love spotify
2022-06-18 22:28:10,Cool now that I can finally see the lyrics (I bought premium so I can't complain about anything),5,0,,1,96,18,cool finally lyric buy premium not complain
2022-07-07 04:18:31,"I love Spotify and all the music it brings me, but recently I've experienced trouble using the lock screen widget (it no longer exists), so I tried uninstalling and reinstalling the app, now the app won't even open!",1,1,,0,215,38,love spotify music bring recently ve experience trouble lock screen widget long exist try uninstalle reinstall app app will not open
2022-06-08 12:33:57,Nice apps for healing when i stressed,5,0,,1,37,7,nice app healing stress
2022-06-13 04:35:14,I like Spotify because I don't know any better,5,0,,1,46,9,like spotify not know well
2022-06-25 11:14:48,You are good but to pay for music it's not easy to use,5,0,,1,54,13,good pay music easy use
2022-07-09 08:01:31,"This app worked well until v8.6.98.900, when trying to install newer versions of the app, my pioneer car system wouldn't work with spotify anymore. This means that I have to upgrade all my apps manually to be able to keep the last working version of their app. Hope spotify will fix their broken app soon.",1,0,,0,305,55,app work v8698900 try install new version app pioneer car system not work spotify anymore mean upgrade app manually able working version app hope spotify fix broken app soon
2022-06-06 05:32:12,Only played rubbish suggested songs on my playlist and I don't even know what the original songs I picked were now even with the setting off! Also gave me adverts after every song! DO NOT GET!!!,1,0,,0,194,36,play rubbish suggest song playlist not know original song pick setting give advert song
2022-07-04 20:27:20,This app is ok but there is some issues about it.(1) if I was having my music on shuffle it would start playing random country songs that is not even on my playlist. (2) i cant even play my songs in order the way I want if I do then I would only give like 15 seconds of listening the song so it have to be on shuffle. (3) it sucks.,2,0,,0,331,71,app ok issue it1 have music shuffle start play random country song playlist not play song order way want like 15 second listen song shuffle suck
2022-07-04 10:10:14,This app is my most favourite to listen to songs but some songs are hard to find but I still find them I really love it and the opinions to like the video or save it is very helpful especially if I love that song very much and want to listen to it 24/7 Thank you creator for making this app😄,5,0,,1,291,61,app favourite listen song song hard find find love opinion like video save helpful especially love song want listen 247 thank creator make app
2022-06-29 18:11:27,I love ❤️ Spotify music and the GREATEST OF Jo ROGAN PODCASTER,5,0,,1,62,12,love spotify music great jo rogan podcaster
2022-06-21 16:34:15,It's not a bad app although the fact that you can not choose the song you wish to listen to kinda sucks. I don't really skip nor mind the ads but I want to be able to choose what I listen to not the have it on shuffle.,4,0,,1,218,48,bad app fact choose song wish listen kinda suck not skip mind ad want able choose listen shuffle
2022-06-16 09:00:39,This is an awesome app I can listen to My fav songs♡♡♡♡,5,0,,1,55,12,awesome app listen fav song
2022-06-17 12:22:10,Great for finding music I missed or had forgotten,5,0,,1,49,9,great find music miss forget
2022-06-19 08:36:10,"Used to be incredible, but the so called enhancements have made it almost unusable. Playback suddenly stops without warning, the app crashes repeatedly and its now impossible to refresh playing from liked songs or playlists. I really hope this gets fixed otherwise I'll have to look at alternatives.",1,0,,0,299,48,incredible call enhancement unusable playback suddenly stop warn app crash repeatedly impossible refresh playing like song playlist hope get fix ill look alternative
2022-07-06 23:19:28,Good music app. Missing some songs I love. Charged me wrong once.,4,0,,1,65,12,good music app miss song love charge wrong
2022-06-04 16:15:48,Constantly crashing over the last 3 months on Android. Spotify knows there are issues but isn't fixing them. What good is a streaming service if you can't actually stream?,1,0,,0,171,29,constantly crash month android spotify know issue not fix good stream service not actually stream
2022-06-25 07:06:07,"Enjoying the daily mixes, sending so much unheard music my way",5,0,,1,62,11,enjoy daily mix send unheard music way
2022-06-30 01:38:51,"Great all my favorite music, comedians, and podcasts. I have one complaint that Spotify is not connecting with my clock app but I assume that's nothing to do with Spotify.",5,1,,1,171,30,great favorite music comedian podcast complaint spotify connect clock app assume spotify
2022-06-23 07:42:37,"Been a customer to Spotify for years, it's the perfect app for music 🎶 imo",5,0,,1,74,15,customer spotify year perfect app music imo
2022-06-24 16:29:51,I can't see lyrics of any of the song,4,0,,1,37,9,not lyric song
2022-06-30 19:03:11,"2/5 because of the inability to delete your recently played history now. Edit 1/5 because now you can't even choose what song in your playlist to play, you can't reorder your songs, AND you have limited skips?! I fail to understand your reasoning. The ads haven't bothered me (yet) but should it I would rate this 0 stars if I could, only redeeming factor is the quantity of songs, opposed to the quality of the app.",1,0,,0,416,76,25 inability delete recently play history edit 15 not choose song playlist play not reorder song limit skip fail understand reasoning ad not bother rate star redeem factor quantity song oppose quality app
